experiment_id,Ar,theta,phi
655,-2.6084597,0.39141294,-1.5132042
656,-1.9347154,-0.8014204,-1.357521
657,-1.7357274,-1.2120516,-1.4605285
658,-1.2435389,-1.3398659,-1.3346233
659,-0.47135812,-1.5136871,-1.3379638
660,0.15814154,-1.6887001,-1.3352816
661,0.71606845,-1.7255698,-1.3079925
662,1.1780006,-1.7742076,-1.4275861
663,1.5023026,1.84176,-1.8184738
664,0.8673485,1.7842145,1.6635342
665,0.22448665,1.7631143,1.6499038
666,-0.65984017,1.628751,1.7168171
667,-1.0845057,1.616791,1.5596707
668,-1.8331214,1.3874172,-1.6940675
669,-2.272311,0.8478597,1.623587
670,-2.6850553,0.24324471,1.7372203
671,-2.1681926,-1.0667667,-1.8197844
672,-1.8149894,-1.3056287,1.6080189
673,-1.4140475,-1.545304,1.5850289
674,-0.6371689,-1.7357488,1.716524
675,-0.2034467,-1.7734964,-1.7085346
676,0.72209114,-1.7781492,-1.7563821
677,1.1726122,-1.8449419,-1.6887826
678,1.1800934,1.7127196,1.2425249
679,0.85429496,1.6558843,1.2458116
680,0.110104494,1.6804174,1.3567138
681,-0.80824906,1.5640502,1.4011958
682,-1.1528878,1.3216022,1.2293087
683,-1.6106943,1.1635612,1.3334175
684,-2.0835905,0.6348202,1.3711854
685,-2.3500495,-0.300433,1.3358548
686,-2.0900207,-0.5500396,1.2294397
687,-1.8098418,-1.0540652,1.3722997
688,-1.1913798,-1.4362525,1.4013894
689,-0.6275392,-1.581722,1.3870962
690,0.040383887,-1.6909019,1.4805038
691,0.75356686,-1.7196138,1.4431876
692,1.1361672,-1.7833652,1.4571052
693,1.6093771,1.5543995,1.1645288
694,0.8923266,1.4746892,1.1769058
695,0.11031124,1.461766,1.139788
696,-0.44064382,1.2427766,1.0985914
697,-0.7905272,1.2543088,1.1682972
698,-1.3509573,1.1433592,1.1750691
699,-1.7578146,0.4343499,1.1769857
700,-1.7836862,-0.082191125,1.2051336
701,-1.629136,-0.559707,1.1350669
702,-1.6055015,-0.9745692,1.1750662
703,-0.82610184,-1.0771219,1.16424
704,-0.08358025,-1.3592597,1.1451695
705,-0.021491481,-1.4447131,1.215076
706,0.60203046,-1.5196359,1.1095107
707,1.2437326,-1.5774498,1.1154482
708,1.3856664,1.4933279,1.0786418
709,1.0590103,1.3783387,1.0580782
710,0.650297,1.3798447,1.0794266
711,0.0112304175,1.0852624,1.0521346
712,-0.43399546,0.80919886,1.066835
713,-0.6063076,0.7641958,1.0422164
714,-1.127949,0.47949824,1.0637509
715,-1.0625439,-0.104708485,1.0977702
716,-0.92136115,-0.4620718,1.0605518
717,-0.87556314,-0.61116856,1.1141334
718,-0.36116192,-0.83781266,1.0907024
719,0.05149511,-1.0740987,1.091558
720,0.6759406,-1.3031056,1.0723039
721,0.92506576,-1.4337479,1.0892535
722,1.5411114,-1.5026332,1.0621955
723,1.1912557,1.2126002,1.0341141
724,0.8313315,1.0668911,1.0074683
725,0.44787133,0.90971243,1.053519
726,-0.05680027,0.8047568,1.0268004
727,-0.20104627,0.52906966,1.0310739
728,-0.5917381,0.34595144,1.0508895
729,-0.41998422,0.04643066,1.045677
730,-0.32733956,-0.20328373,1.0370737
731,-0.3762636,-0.5139715,1.055555
732,0.09690917,-0.73096013,1.0288004
733,0.66029346,-0.9551123,1.0299358
734,0.8123296,-1.128765,1.0285782
735,1.4350535,-1.2094028,1.0278188
736,1.3347627,0.9401885,1.0033154
737,0.98337114,0.7875507,0.98603475
738,0.6894501,0.6760944,1.0170578
739,0.2688513,0.39505377,1.0292952
740,-0.05070202,0.28529605,0.9986951
741,0.12541305,-0.023449289,0.99199516
742,-0.040511105,-0.35324934,1.009878
743,0.22111648,-0.41494137,1.0333823
744,0.70997643,-0.6839316,1.021595
745,0.88756526,-0.759894,1.0074157
746,1.5115234,-0.95099175,1.0220947
747,1.5264767,0.7438571,1.0064121
748,0.9270058,0.5875962,0.9750029
749,0.97852767,0.4578397,0.98973215
750,0.7534132,0.12368595,0.9989554
751,0.45315883,0.079996645,0.9791473
752,0.850888,-0.1332424,0.97721696
753,1.0383065,-0.428768,0.9754344
754,1.1470772,-0.62416863,0.97301304
755,1.4622265,-0.7542452,0.9764081
756,1.5923359,0.5521611,0.9726545
757,1.3494116,0.3276392,0.98904645
758,1.4177092,0.123322345,0.97810066
759,1.2710179,-0.03583616,0.9649755
760,1.117728,-0.19213457,0.98409724
761,1.4179583,-0.29449487,0.9812534
762,1.5334284,-0.59095794,0.97472495
763,1.6714652,0.51943547,-0.9491546
764,1.478766,0.42112845,-0.955203
765,0.95027226,0.16307555,-0.9785627
766,1.1878476,-0.040073022,-0.94741523
767,1.0775353,-0.24540554,-0.97756463
768,1.29197,-0.2934649,-0.9600178
769,1.2663517,-0.5110575,-0.97884166
770,1.5532987,0.9147457,-0.95866114
771,1.2866681,0.7205936,-0.9509978
772,1.0394771,0.5324488,-0.96198833
773,0.895934,0.4618215,-0.97320026
774,0.5130028,0.27326867,-0.96411765
775,0.50150084,-0.070687674,-0.97962725
776,0.6560039,-0.15354401,-0.9672217
777,0.9132584,-0.43478554,-0.97202086
778,1.0951887,-0.50937986,-0.98077005
779,1.5311359,-0.78441745,-0.98038477
780,1.7304001,-0.8385407,-0.98943734
781,1.7342484,1.120231,-0.9872638
782,1.3439779,1.0783812,-1.0034322
783,1.0865613,0.8722458,-0.9897399
784,0.45450827,0.65083635,-0.98526514
785,0.30677617,0.52638113,-0.9937759
786,-0.117118515,0.19030564,-1.0072907
787,0.07478578,0.06989291,-0.9845279
788,0.17832914,-0.3002219,-0.97450995
789,-0.11151272,-0.4247444,-0.96460146
790,0.18869288,-0.74346125,-0.96267205
791,0.86635023,-0.90668756,-0.9855575
792,1.3692524,-1.0345755,-0.9731105
793,1.5971067,-1.1926348,-0.99857724
794,1.4355291,1.3148879,-0.97519463
795,1.0324497,1.1864883,-0.96863234
796,0.08395103,1.04438,-1.0277975
797,-0.12209801,0.91891825,-1.0354825
798,-0.23942621,0.6749646,-0.9656137
799,-0.76278895,0.42216477,-0.9939784
800,-0.7195034,-0.031864755,-1.0178682
801,-0.75561434,-0.39075428,-1.0171652
802,-0.5992566,-0.70045555,-1.0328534
803,0.115111485,-0.8858398,-1.0106275
804,0.25330737,-1.1259158,-1.0326741
805,0.91628945,-1.1343783,-0.980667
806,1.3588775,-1.3021758,-1.0127504
807,1.8955011,1.4871194,-1.0135441
808,0.90165186,1.3480884,-1.0098728
809,0.559335,1.4320284,-1.067597
810,0.026677616,1.2904246,-1.0226649
811,-0.6363584,0.97314966,-1.0292913
812,-1.155535,0.8701011,-1.0109053
813,-1.3149333,0.3662908,-1.030822
814,-1.4232197,-0.08390296,-1.0576206
815,-1.467244,-0.5143632,-0.9929418
816,-1.1077744,-0.6776485,-1.0541366
817,-0.7046782,-1.0597994,-1.0564328
818,-0.41722122,-1.1897318,-1.0271047
819,0.46500537,-1.3050857,-1.0440744
820,0.8660021,-1.4993844,-0.9954156
821,1.3983964,-1.4995427,-1.011937
822,1.2160128,1.6892643,-1.149141
823,0.7079226,1.5257663,-1.1033093
824,0.10571597,1.5449988,-1.1134777
825,-0.7059041,1.4443884,-1.1445497
826,-1.0640936,1.2469106,-1.0362709
827,-1.2586716,1.0517339,-1.10263
828,-1.9701017,0.53052247,-1.0579097
829,-2.2115808,-0.21761027,-1.1523843
830,-1.9893637,-0.643042,-1.1653283
831,-1.6934592,-1.0376496,-1.1129934
832,-0.9839181,-1.2187378,-1.1070555
833,-0.6196776,-1.3757591,-1.0222623
834,0.34671548,-1.496499,-1.0443707
835,0.76864254,-1.6857337,-1.1218318
836,1.2479862,-1.6682073,-1.0750552
837,1.3658994,1.8769972,-1.2822825
838,0.75154907,1.8571854,-1.2619957
839,0.24292867,1.7033054,-1.0798331
840,-0.36908698,1.6540008,-1.1420579
841,-0.9909016,1.515417,-1.2317616
842,-1.7415134,1.5010111,-1.1605239
843,-2.2002246,1.0103577,-1.241149
844,-2.6142938,0.32540688,-1.2302922
845,-2.3103585,-0.6416475,-1.0646307
846,-1.6810355,-1.3241559,-1.1945437
847,-1.2765138,-1.5802765,-1.1019224
848,-0.7821257,-1.6289362,-1.2028557
849,0.061297935,-1.721027,-1.1027919
850,0.36462793,-1.8241361,-1.1870015
851,1.3690053,-1.8600215,-1.2658098
852,0.9836635,1.8972034,1.5831418
853,0.7379086,1.9216686,1.4236411
854,0.05839543,1.8917435,1.3211756
855,-0.86235267,1.7957052,-1.6258531
856,-1.166493,1.8525492,-1.7419443
857,-1.7775521,1.6907107,1.6561694
858,-2.6127243,1.0852754,-1.6937095
859,-3.0074039,-0.30687258,-1.5083671
860,-2.5349166,-1.2700744,-1.7370474
861,-2.0472364,-1.6091231,1.4179931
862,-1.5977077,-1.8588213,1.7251419
863,-0.9666496,-1.8970488,1.6425661
864,-0.33972663,-1.8334136,1.6821446
865,0.303018,-1.9340246,1.5517954
866,1.119123,-1.9232504,1.2613925
867,1.1418334,1.7637268,1.1587157
868,0.82477194,1.7608291,1.1933264
869,-0.18059993,1.782093,1.2404512
870,-0.5655542,1.5532864,1.0596336
871,-1.0213203,1.6331048,1.2246175
872,-1.5490557,1.2882005,1.0169045
873,-2.493142,1.0676819,1.230023
874,-2.5550504,-0.29353097,1.0981228
875,-2.1881263,-0.6993486,1.1645267
876,-1.6703408,-1.2034236,1.0686808
877,-1.0117637,-1.4289063,1.1366256
878,-0.65086126,-1.7318264,1.3220817
879,0.072079755,-1.7393749,1.2719158
880,0.41572216,-1.7611682,1.147887
881,1.4342335,-1.7968401,1.116168
882,1.2008245,1.6050514,1.0014904
883,0.53922784,1.6404088,1.0398647
884,0.13522089,1.4673499,0.9959418
885,-0.38848692,1.4499087,1.1039712
886,-0.86581975,1.3190932,1.0043355
887,-1.6806829,0.96822196,1.0935918
888,-2.0563676,0.5307052,0.99865913
889,-2.0460513,0.20904464,0.9909252
890,-1.9956892,-0.6358484,0.99615574
891,-1.7366673,-0.93514,1.0740819
892,-0.8842707,-1.3400519,1.1028072
893,-0.48892576,-1.4649718,1.0641162
894,0.25239286,-1.5919796,1.1121713
895,0.8380318,-1.5810955,0.9871592
896,1.4374859,-1.6945337,1.0787895
897,1.730527,1.470964,0.9649692
898,1.0793738,1.4215909,1.0126401
899,0.44553614,1.272468,0.9520228
900,-0.025630023,1.1207957,0.9898354
901,-0.49350405,0.9553203,1.008286
902,-0.86961263,0.62299865,0.9737465
903,-1.1397406,0.40063938,0.9497884
904,-1.1585295,-0.12866113,0.9449098
905,-1.0308894,-0.2266817,0.9910891
906,-0.8922308,-0.85693216,0.9552105
907,-0.512946,-0.90450954,0.97002184
908,-0.03467142,-1.1699507,0.96490395
909,0.21706216,-1.2776555,1.0209078
910,0.936755,-1.4520314,1.0318718
911,1.6413271,-1.4952513,0.9501601
912,1.395903,1.2304738,0.94173145
913,0.86700064,1.0442685,0.97781605
914,0.114472724,0.9898786,0.97098994
915,0.10609158,0.7511935,0.9803562
916,-0.2542594,0.55413836,0.95180696
917,-0.4561894,0.3343282,0.9495667
918,-0.8327478,-0.113038704,0.97831434
919,-0.6805243,-0.36850432,0.99864334
920,-0.35913828,-0.56273234,0.9845322
921,-0.050295014,-0.7928632,0.9474896
922,0.42563063,-0.99282384,0.96740294
923,0.72418636,-1.1495965,0.9868678
924,1.5245823,-1.2761923,0.983101
925,1.9434378,1.0943089,0.94147915
926,1.5060227,1.0107915,0.9502093
927,0.9732741,0.9189262,0.93269026
928,0.46330985,0.6799898,0.9541958
929,0.14889814,0.39913538,0.9461845
930,0.2418705,0.15985543,0.9534872
931,0.07225154,0.042531356,0.94851846
932,0.1927266,-0.30795655,0.9436643
933,0.21296759,-0.47994363,0.9610068
934,0.37768847,-0.721643,0.94348
935,0.671726,-0.8834937,0.97786987
936,0.9815678,-1.0031363,0.97387445
937,1.7436765,-1.0924102,0.9446302
938,2.043471,0.88693,0.95324516
939,1.30212,0.8101369,0.9597795
940,1.2340014,0.60825306,0.94687635
941,0.7324559,0.3868216,0.9596978
942,0.8389757,0.1671241,0.956589
943,0.8277075,-0.020267656,0.9233593
944,0.68861294,-0.21889594,0.93153197
945,0.9847684,-0.3534016,0.9484302
946,0.8531407,-0.56350964,0.9580731
947,1.350533,-0.801445,0.9380105
948,1.9871902,-0.86958134,0.94511694
949,1.3657364,0.514427,0.95034015
950,1.6327571,0.33637622,0.9446301
951,1.4705162,0.16217786,0.93104845
952,1.026403,0.0047231796,0.92515874
953,1.251901,-0.12286727,0.9280278
954,1.3192859,-0.36335298,0.92134374
955,1.6605451,-0.45948187,0.9390595
956,1.8170949,-0.00863254,-0.91695297
957,1.6897079,0.5644238,-0.9107554
958,1.2414472,0.4267946,-0.9024508
959,1.2633367,0.11678651,-0.9092164
960,1.2699815,-0.006455037,-0.91978097
961,1.2556291,-0.17842968,-0.9278246
962,1.4989209,-0.42016158,-0.90418863
963,1.559151,-0.5397189,-0.914581
964,1.6916822,0.9420792,-0.9330824
965,1.6380485,0.78174776,-0.91092604
966,1.1597428,0.63234735,-0.9309666
967,0.99446714,0.44059077,-0.9344324
968,0.79557,0.20095608,-0.9367675
969,0.510628,-0.03213758,-0.91054064
970,0.74799186,-0.1285874,-0.917188
971,0.4714509,-0.37707508,-0.90620416
972,0.9387637,-0.6709807,-0.93119425
973,1.134334,-0.8368055,-0.9316364
974,1.493309,-0.9581043,-0.91677797
975,1.8420328,1.1602504,-0.9129439
976,1.3191957,1.0871387,-0.91011983
977,0.9763585,0.84667784,-0.9131589
978,0.46033835,0.6983805,-0.9153755
979,0.19030179,0.42737016,-0.93461776
980,0.12479472,0.24636915,-0.9305453
981,-0.20906326,0.035570174,-0.91633
982,0.04502395,-0.22997934,-0.89742404
983,0.23039848,-0.5588535,-0.914722
984,0.427051,-0.73882437,-0.92228216
985,0.8125322,-0.95152366,-0.9384666
986,0.95908564,-1.0378088,-0.9128201
987,1.7597206,-1.091854,-0.92392284
988,1.2919888,1.2235548,-0.9360341
989,1.0631375,1.1828523,-0.9457018
990,0.33505565,1.1461343,-0.8984664
991,-0.23915495,0.9405218,-0.9266935
992,-0.39792797,0.6654109,-0.945042
993,-0.87412596,0.2780259,-0.94420165
994,-0.7440477,0.073781356,-0.946892
995,-0.7537914,-0.22328486,-0.9456573
996,-0.5328485,-0.7529004,-0.9445296
997,-0.37154067,-0.80277,-0.92565835
998,0.21088825,-1.1302767,-0.9085619
999,1.0448011,-1.1526176,-0.9215451
1000,1.331485,-1.3233771,-0.9499749
1001,1.6065837,1.5631278,-0.9435659
1002,1.0537279,1.4105417,-0.88079643
1003,0.6330283,1.3350028,-0.8803537
1004,0.13928454,1.2200329,-0.9456084
1005,-0.42333606,1.0017862,-0.9517348
1006,-1.0570991,0.8796233,-0.9215102
1007,-1.4191457,0.5694192,-0.89612
1008,-1.5737461,0.055738598,-0.8983361
1009,-1.2402011,-0.43933278,-0.91832614
1010,-1.0566198,-0.95590234,-0.87341845
1011,-0.434488,-1.0515126,-0.93216735
1012,-0.20624083,-1.3087045,-0.89690745
1013,0.14322144,-1.3729415,-0.89441025
1014,0.8856019,-1.3662071,-0.9278481
1015,1.6407795,-1.466783,-0.93393487
1016,1.2841331,1.6519592,-0.87580895
1017,0.6656541,1.5226866,-0.9639932
1018,0.26175106,1.6523161,-0.96885765
1019,-0.39580497,1.3913664,-0.9464172
1020,-0.83665776,1.2892396,-0.9433967
1021,-1.289006,1.129551,-0.85670733
1022,-1.7323083,0.4371512,-0.88389
1023,-1.8054463,0.19897059,-0.86869353
1024,-1.9265434,-0.73564506,-0.8749579
1025,-1.7688246,-1.027849,-0.8914492
1026,-1.0906451,-1.1059213,-0.92357236
1027,-0.34232745,-1.4371483,-0.8890663
1028,0.09395505,-1.6166849,-0.92985594
1029,0.7486764,-1.6886015,-0.8834409
1030,1.14668,-1.6477407,-0.8748304
1031,1.3370422,1.8813773,-0.7984043
1032,0.76483095,1.7885245,-0.98384535
1033,0.1747589,1.7868328,-1.0243778
1034,-0.8156603,1.6889713,-0.84758466
1035,-1.102137,1.5748111,-0.9669753
1036,-2.0685203,1.5415964,-0.9739212
1037,-2.6096807,0.87981325,-0.8496027
1038,-2.830275,0.4120681,-1.0459155
1039,-2.4390244,-1.0992159,-1.047034
1040,-1.8479881,-1.6323928,-0.9473372
1041,-1.0508713,-1.5354837,-0.96848744
1042,-0.79472363,-1.6302159,-0.8404271
1043,-0.29904845,-1.7778921,-0.80118597
1044,0.34764367,-1.7952691,-0.80387855
1045,1.3111888,-1.8911918,-0.7631238
1046,2.104569,2.0016994,-0.36159447
1047,1.4659714,2.006106,-1.3928509
1048,0.77901626,1.9712943,-0.38773412
1049,-0.2020713,1.9231657,1.1725761
1050,-0.72964984,1.8811492,1.0025145
1051,-1.4592459,1.9316864,0.73107296
1052,-2.1695669,1.8556731,-0.096757114
1053,-2.719833,1.997558,-1.0841458
1054,-3.068555,-0.65735316,-0.95394593
1055,-2.4561038,-1.5768065,0.77480114
1056,-1.957369,-1.9403898,1.7178438
1057,-1.4543504,-1.900197,-1.0380883
1058,-0.59406304,-1.9957616,0.40687597
1059,0.10843683,-1.9878843,0.29317254
1060,0.4999691,-1.9832268,0.80026937
1061,0.9109502,-1.9766883,-1.1091276
1062,1.7668183,-1.9866114,0.54826355
1063,1.1147596,1.8477764,0.85958904
1064,0.8366781,1.7192559,0.8053227
1065,0.086878076,1.7372308,0.8886604
1066,-0.61171633,1.7080635,0.8845831
1067,-1.1219568,1.6826972,0.7975038
1068,-1.6275218,1.3642901,0.8196079
1069,-2.077736,0.97748303,0.83098876
1070,-2.4896991,0.3204339,0.9095402
1071,-2.3105843,-1.2124199,0.8874482
1072,-1.8715572,-1.6194531,1.029531
1073,-1.2437356,-1.6020204,0.8473369
1074,-0.6376595,-1.5704912,0.8662016
1075,-0.2891795,-1.7758905,0.9762461
1076,0.444921,-1.7337304,0.9408075
1077,1.0685189,-1.7997854,0.9340969
1078,1.1531582,1.6762246,0.85861355
1079,0.68805784,1.642638,0.8677747
1080,0.37077284,1.4617321,0.8810242
1081,-0.6100679,1.3620328,0.83221954
1082,-1.1556067,1.3052846,0.8570903
1083,-1.5980532,1.0546155,0.91277784
1084,-2.0649924,0.5558384,0.8654239
1085,-2.0780897,0.2196942,0.9335804
1086,-1.9015452,-0.6645727,0.94804907
1087,-1.2531713,-0.9344109,0.9210293
1088,-1.0059452,-1.2361826,0.86006486
1089,-0.63886577,-1.4292469,0.88277346
1090,-0.101123154,-1.4975197,0.9239044
1091,0.5748678,-1.6166387,0.846195
1092,1.1809431,-1.6571445,0.9193177
1093,1.6405606,1.4424024,0.91578454
1094,1.2908137,1.4238739,0.85943556
1095,0.2482642,1.2945684,0.9226039
1096,-0.10096574,1.1850731,0.9193217
1097,-0.7167875,0.97617257,0.9213275
1098,-0.80221987,0.61638385,0.85519826
1099,-1.3286388,0.32381654,0.8673568
1100,-1.4901938,0.1606655,0.9155378
1101,-0.9549069,-0.4444289,0.87605715
1102,-0.7974332,-0.8460994,0.86987627
1103,-0.6522487,-0.99092335,0.9125973
1104,-0.31305984,-1.1956953,0.9045351
1105,0.4877393,-1.3708965,0.87935287
1106,1.1828526,-1.3909187,0.884833
1107,1.4771638,-1.5563884,0.8500294
1108,1.4307557,1.2329502,0.88499177
1109,0.9176407,1.1759883,0.9055438
1110,0.34373805,0.98689127,0.89386696
1111,-0.023926944,0.7156267,0.8861459
1112,-0.41559657,0.5183734,0.8723502
1113,-0.43809634,0.38545498,0.88622856
1114,-0.7275005,0.00864187,0.87481695
1115,-0.8529462,-0.25743666,0.88887954
1116,-0.31339842,-0.52196395,0.8949684
1117,-0.10756047,-0.9417545,0.8682645
1118,0.4305634,-0.94202214,0.87962943
1119,0.98568326,-1.1061456,0.89541864
1120,1.2823428,-1.2400931,0.877161
1121,2.0213084,1.1092845,0.9026421
1122,1.608517,1.0073127,0.883668
1123,0.83257186,0.8159622,0.87931144
1124,0.6347404,0.607278,0.88110626
1125,0.13309005,0.4752638,0.90975636
1126,-0.20571174,0.18108249,0.8771398
1127,0.09540153,-0.02319823,0.8780133
1128,0.16719508,-0.23582111,0.90857846
1129,0.11081876,-0.40199503,0.90982956
1130,0.57298857,-0.74163556,0.9024553
1131,0.911456,-0.842432,0.87774587
1132,1.3051543,-0.9790809,0.9090792
1133,1.7680751,-1.170922,0.90144086
1134,1.8842332,0.8414406,0.8990596
1135,1.2984898,0.7422985,0.8846143
1136,0.9113547,0.65179765,0.90208626
1137,0.7410511,0.38649783,0.87770855
1138,0.5605604,0.17846438,0.8863979
1139,0.3698874,-0.019180287,0.8805319
1140,0.6062828,-0.25676623,0.9001897
1141,0.6879767,-0.47082147,0.90179545
1142,0.9880233,-0.54468787,0.87221086
1143,1.5234604,-0.7472167,0.9058815
1144,1.772017,-0.83644295,0.88560635
1145,1.6140212,0.5493128,0.8733193
1146,1.5440542,0.30321217,0.87837815
1147,1.5165019,0.17225675,0.902921
1148,1.3299184,0.04945971,0.8900824
1149,1.0918418,-0.2086426,0.89978933
1150,1.6148177,-0.40995336,0.89895815
1151,1.6407799,-0.52640235,0.89837825
1152,1.797876,-0.04192403,0.8805021
1153,1.7978293,0.53143245,-0.8663043
1154,1.3018745,0.31844085,-0.862608
1155,1.1602988,0.17215283,-0.8840349
1156,1.1423998,0.0017469709,-0.86159974
1157,1.1612568,-0.11548514,-0.8770829
1158,1.1534148,-0.40059522,-0.8879257
1159,1.5705817,-0.5906814,-0.86104804
1160,1.6683294,0.9739195,-0.85740316
1161,1.495121,0.7733691,-0.85659385
1162,0.8496274,0.6099649,-0.85665274
1163,0.7976967,0.38898143,-0.8622246
1164,0.767337,0.20319341,-0.8752989
1165,0.34281725,0.007038345,-0.87126446
1166,0.5398214,-0.1542874,-0.85159004
1167,0.86028105,-0.41299072,-0.86723155
1168,0.8078982,-0.6783629,-0.863617
1169,1.0335625,-0.769389,-0.85703266
1170,1.5841091,-0.95803726,-0.8857212
1171,1.7291726,1.210824,-0.8294169
1172,0.9920851,1.0385106,-0.8621207
1173,0.6563682,0.9553638,-0.8742325
1174,0.6274713,0.6941013,-0.87779844
1175,0.08645461,0.42093837,-0.8718869
1176,0.04583166,0.34182355,-0.8439042
1177,-0.05500935,0.04151011,-0.8396741
1178,-0.13571759,-0.24244338,-0.83851606
1179,-0.0705495,-0.49629617,-0.83066225
1180,0.3994756,-0.62183094,-0.8791195
1181,0.62157845,-0.94176006,-0.8365865
1182,1.0923659,-0.95498407,-0.85814357
1183,1.8120788,-1.188137,-0.8416976
1184,1.3376495,1.3423691,-0.81094366
1185,0.82631856,1.2018154,-0.84064096
1186,0.2613015,0.9619486,-0.8340035
1187,-0.08250699,0.75910956,-0.8328657
1188,-0.42163855,0.59771395,-0.8515331
1189,-0.55543536,0.40500334,-0.8730919
1190,-0.5354669,-0.018776419,-0.87168115
1191,-0.70846766,-0.38088757,-0.8673327
1192,-0.7507155,-0.5947782,-0.8447643
1193,-0.13407362,-0.9536744,-0.8254079
1194,0.26188743,-1.0595186,-0.8363101
1195,0.49505496,-1.1402022,-0.86900955
1196,1.0606501,-1.2676852,-0.8397962
1197,1.693374,1.5699095,-0.7608548
1198,0.85514486,1.4386215,-0.8015653
1199,0.33319238,1.2843821,-0.8409414
1200,-0.07418544,1.3004335,-0.79586166
1201,-0.6651002,0.9793416,-0.8381336
1202,-0.7123267,0.7577991,-0.8138933
1203,-1.1346262,0.49635604,-0.79814756
1204,-1.3824271,-0.13460399,-0.8263936
1205,-1.4967576,-0.3566747,-0.76851076
1206,-1.033969,-0.8736263,-0.8219303
1207,-0.67912006,-1.072943,-0.8092044
1208,-0.13377823,-1.1674352,-0.8128545
1209,0.33851862,-1.4295399,-0.8410967
1210,1.0742018,-1.466808,-0.8077098
1211,1.3308767,-1.520897,-0.7795683
1212,1.1934948,1.7130551,-0.7291762
1213,0.84696275,1.5354122,-0.76570064
1214,0.29823813,1.5848713,-0.8121723
1215,-0.28645435,1.5434823,-0.7106357
1216,-1.075278,1.3706725,-0.7614682
1217,-1.6325119,0.9129376,-0.7843093
1218,-1.6439021,0.6652841,-0.7348074
1219,-1.9242334,0.17302041,-0.7404483
1220,-2.0131373,-0.7047806,-0.68012893
1221,-1.5376353,-0.98526615,-0.7967119
1222,-0.7573465,-1.2242945,-0.75096595
1223,-0.51524943,-1.3784173,-0.8296739
1224,-0.08688972,-1.6060243,-0.74803644
1225,0.8376579,-1.5900023,-0.77452624
1226,1.1643116,-1.6600667,-0.80720955
1227,1.0158937,1.8510083,-0.48383293
1228,0.8420683,1.7626271,-0.60357255
1229,-0.09545461,1.6939719,-0.70333034
1230,-0.55025446,1.6594003,-0.710709
1231,-1.16517,1.758674,-0.61543524
1232,-1.8403274,1.4885898,-0.45694962
1233,-2.3165357,0.59724045,-0.6026715
1234,-2.5251317,0.23601036,-0.67962295
1235,-2.4155507,-1.2170161,-0.5614055
1236,-1.9348884,-1.5675422,-0.5463786
1237,-1.1986262,-1.676489,-0.58953005
1238,-0.5443945,-1.8008269,-0.58412194
1239,0.09016155,-1.757272,-0.72027516
1240,0.8022529,-1.8473809,-0.39448628
1241,1.0274224,-1.8518052,-0.7015289
1242,1.4172599,1.9063494,0.37722492
1243,0.4191501,1.8620341,-0.15748215
1244,-0.24365766,1.8145022,-0.17410561
1245,-0.6520346,1.8173584,-0.11498336
1246,-1.51283,1.7889326,-0.41207802
1247,-1.755337,1.7469821,0.34795618
1248,-2.6106308,1.0075903,-0.18738954
1249,-2.9294314,0.1396234,0.32860976
1250,-2.4488912,-1.2928373,0.38370726
1251,-2.220559,-1.694159,-0.15504186
1252,-1.1668224,-1.79086,0.45159706
1253,-0.91010016,-1.8858391,-0.0008078337
1254,0.0027679298,-1.8773675,0.20627554
1255,0.61468333,-1.928364,0.3445355
1256,1.2023361,-1.9399157,-0.28906202
1257,1.3360367,1.7691473,0.66252226
1258,0.42856616,1.7737721,0.5880783
1259,-0.10781732,1.7886285,0.6055876
1260,-0.78405493,1.5706681,0.6852222
1261,-1.2299384,1.5960981,0.4526971
1262,-1.8885026,1.4239664,0.44679537
1263,-2.205667,1.2314327,0.5005297
1264,-2.4347763,-0.057902224,0.58123565
1265,-2.149654,-0.8420812,0.7280259
1266,-1.7511104,-1.181876,0.7535762
1267,-1.0117831,-1.48717,0.72259456
1268,-0.49014738,-1.6515721,0.67701924
1269,0.11368281,-1.6451844,0.6691169
1270,0.6402288,-1.8173456,0.42545184
1271,1.1152885,-1.8664175,0.5691045
1272,1.2517852,1.5830289,0.7888687
1273,0.9835074,1.5939716,0.78838265
1274,0.3658689,1.4700861,0.80210316
1275,-0.52086884,1.4434551,0.72986907
1276,-0.74144095,1.302771,0.772448
1277,-1.4386239,0.8306501,0.7349317
1278,-1.5085304,0.67255145,0.8050978
1279,-1.6563624,0.033440363,0.73650825
1280,-1.5848656,-0.41430512,0.7372925
1281,-1.3370179,-1.0733352,0.782657
1282,-0.8658058,-1.2032564,0.69972986
1283,-0.37043753,-1.3531983,0.7606239
1284,0.15874629,-1.4779129,0.7778494
1285,0.8055553,-1.6234815,0.6747896
1286,1.1190135,-1.6350894,0.70836395
1287,1.7478167,1.4284489,0.7873581
1288,1.2157872,1.3999705,0.8187809
1289,0.2996917,1.3682173,0.80094665
1290,0.08482844,1.0945555,0.79722863
1291,-0.5171298,0.94536424,0.75653595
1292,-1.0422604,0.73338604,0.7782431
1293,-1.1982577,0.3305276,0.7894113
1294,-1.1534412,0.112820886,0.7930732
1295,-1.1392931,-0.25295138,0.78942794
1296,-1.2325963,-0.71465856,0.7704012
1297,-0.7683357,-0.9877712,0.81080544
1298,-0.045616314,-1.1090115,0.7789957
1299,0.7035236,-1.3235792,0.800349
1300,1.2158695,-1.4144146,0.80521154
